d (Mpc),y (Mpc)
-359.35118255678094,187.98777487805148
-346.35371440464576,179.96563809719797
-369.0950241461184,193.2952858194872
-348.6923436432645,180.4797807160008
-195.78841785083333,99.58798813726143
-229.31970564901144,117.22164845151951
-316.2598120652173,166.4687782036452
-315.2327906546871,166.49457411231927
-276.6961462190929,146.40952858719146
-348.1593727728427,181.38607992775536
-369.33362888784114,192.091176124314
-273.56959929166027,141.35471653269963
-349.53649194791393,180.6336915273196
-274.5003112461723,144.09083735946203
-275.91847982691155,146.0131323162824
-283.1073697541488,149.73684139509544
-369.0366604202534,198.55276048431165
-266.07383750636507,142.61679162062876
-266.85118867240783,142.30487137138195
-336.7039570203761,183.7453029518092
-317.3866500943408,172.78679337442185
-280.9717838043781,152.6574955061586
-315.90225084721226,170.28677699940775
-276.53676071167416,148.6249964824399
-272.4177406498241,146.6715224187602
-365.11998955880705,199.70279861309848
-314.92106903311713,175.34392582539348
-368.25692614720043,198.859411954956
-338.9307994989014,184.6978146545227
-312.59296362882185,161.57175237114876
-370.10973898238467,190.04171703759545
-366.95807589547996,187.80381789272542
-369.73481970479895,188.746028203104
-355.00553088767225,180.67463194647897
-372.06408310440844,190.49482494740909
-371.0522694650732,192.64245287489788
-274.4262553615521,139.24285231628562
-360.4194216448315,181.5700149440494
-371.0516048119541,187.9380361281234
-359.2454255025953,181.96135044567433
-352.79409227361344,176.93542411552528
-360.83863634320977,181.02547771568175
-272.63488974268586,126.58890080458941
-270.90453780551303,127.57293622724808
-363.8981415575684,171.70032480861502
-268.40827862774967,123.16579290988909
-270.6150344442381,128.50627122912752
-364.1572868694599,172.14967471119357
-365.67840499368924,172.819213599672
-272.4146871362607,129.71523905130647
-365.56142155491625,173.30995506905012
-250.03917818727626,119.47564636008948
-367.6464487126135,175.4604045804063
-271.38622320258736,129.59766712565389
-228.23449212557682,109.12477580706395
-367.77843417684556,176.50192806333555
-250.07374702680798,119.97682445862733
-253.07642000116076,122.95032448803602
-366.02647339262955,176.1062543059396
-226.30160537138582,109.48007646097399
-178.60138911370103,86.72098263860434
-253.14903048658468,123.44885868428112
-374.859127364409,190.43025255872965
-351.3963303411212,179.96384704689092
-275.21342481538585,139.74348481573378
-269.6581326478229,138.00732111953897
-369.91763894730127,189.4497496854179
-369.6565485049362,189.4466263226437
-275.3012021494258,141.40998290355222
-364.41140993381356,177.9130166646087
-366.9227429999827,179.8585965660901
-359.5915809077615,176.651261884232
-360.590010784196,178.17175429085242
-226.32553230511232,109.98111697722372
-364.8619495265045,177.2688114810325
-367.1558449336164,176.7223076235536
-365.8182514596127,176.20925786800436
-361.4545806689126,173.4291900731601
-365.9876190975316,174.98876929594266
-371.7171213834019,175.92538674984888
-370.19482389634084,174.42049928576907
-369.82451415157516,175.0035211458443
-228.7579031146891,107.3896413307693
-366.7284165250244,171.3659404614135
-374.3041120714961,159.36835741760584
-373.6665573168838,156.3797053586497
-250.97552644800038,109.90299074488178
-372.669827524816,160.45654180465334
-209.52072740463782,93.08874551464484
-252.50113675630593,118.96680326932746
-271.6984469138519,126.67160036818726
-253.55721025430142,119.59917829955668
-364.1866403998538,172.34993404459243
-372.3349279654965,175.6749765176432
-250.06924932047937,104.61957352012281
-256.15188670628714,95.15266043412957
-312.1464006022374,116.72352821501488
-257.7797625190202,100.90095608526484
-272.6200213875346,103.95905626077028
-253.54841553656652,96.99278294715793
-314.26848404215247,124.12869212920444
-195.24961153043063,76.26488947210058
-195.12886149224096,76.24954284749131
-253.87928905134123,100.83761890346183
-272.2117623008602,108.00211169746734
-255.8609158470963,100.7871217825137
-201.6910091899568,80.24850277388815
-374.1034710963884,155.90359012222603
-316.4623051510854,125.10951650935074
-318.92411181676266,126.27462383681116
-273.7000643089734,105.98818784340138
-251.64450066412255,93.87034565677865
-254.56665459230175,95.1393807699775
-347.8038727960064,116.54376560707578
-347.7626604353459,119.45443801717224
-201.93283215416582,69.61729597225778
-216.59681033486564,74.99980748484447
-178.5161682106094,64.93106968583201
-257.2748650117832,95.93383644939634
-303.5394923787388,116.24700245785749
-258.1672790534984,96.41965876713645
-286.3591752846138,107.09614490444477
-303.27001958275065,114.38798458655768
-253.91556714330255,97.23483552614822
-302.97622813790343,114.47964452666574
-272.2197679957919,103.69334838099651
-270.0666670835947,103.85669550750832
-303.0626636776074,116.18548195083146
-279.90932120321474,106.08417967989384
-261.43242594958946,87.62092009306511
-276.82809442885724,80.32069144512009
-212.07448760176166,63.449566773078026
-214.89197599747746,64.05291232448344
-329.0976618712216,101.49161419242223
-329.7720858851429,103.76387332125918
-347.40905945104225,117.52563315726141
-295.0718253981038,77.27622274086248
-298.41092046257126,76.31550364682403
-292.2854517007233,74.30356134721059
-240.02319095007564,60.460651207366375
-241.42219948165283,60.91710913120222
-202.4355535472542,54.446818475102
-262.6300870160088,70.27734823600859
-203.7312395664537,54.88354380813083
-277.5402479338045,73.69600573414232
-262.74105488416023,70.69393349543421
-207.35465421297462,57.00045597250169
-324.82981447640213,89.32340536092127
-273.02704951400347,76.33378341101903
-324.7288755088753,90.86377207912874
-203.96730535711325,57.744744473463165
-273.48846350883423,78.97581537405982
-276.7953843215103,79.64422855948493
-277.2037078937963,82.83984324833925
-316.71251522616564,74.72114082281966
-304.17032074356825,71.82577086199016
-314.6240311515662,71.96426306597364
-239.85590323583583,57.828585137640694
-235.29195808053902,59.11033558432148
-191.82567164280033,48.40193385682642
-353.0644515663776,89.62358450146702
-255.90612309708325,64.75337825810503
-266.48224584640394,69.09550717857081
-265.4039104633554,71.34320461510228
-208.52166223653202,56.45089288875068
-201.36135388182794,55.22810143325906
-190.72965691220188,38.71225031042452
-186.56180306177444,38.19140543925507
-296.0748257650007,63.05915722555319
-293.4232377564029,63.47674204913685
-294.56139434063584,62.78129398198151
-311.1585690078716,71.5180148877843
-308.18489074661863,71.57619096736839
-292.3681526670691,70.26806163883606
-181.9069734552984,191.31683381212093
-188.64112030835022,190.32383397605508
-202.94488873633992,195.7111667920126
-188.71358375995354,186.8543278796021
-180.82149282330442,179.9382068701037
-205.2357583234212,193.62556408110396
-203.10860911726908,192.33048525139236
-202.4039757712525,194.65142312132554
-191.6741720574918,193.53135602977886
-203.27061205228745,196.92763609535484
-197.60140276753629,189.40970146669864
-212.49467313987708,188.82354860435788
-205.10446783858606,189.45994901021078
-205.5265346584998,189.99794845679568
-205.64038943557594,189.60865936287308
-182.89877699896851,166.45027552775372
-175.27874459447366,160.38250357723473
-176.52932800639397,157.27227117001289
-232.89037913419344,195.23719592335894
-235.48645205314895,197.47124070569447
-204.96091992069913,187.75159220217688
-241.32550368869133,190.03287830960687
-237.1770561370812,189.83579856597518
-234.99885566784582,188.93007447733902
-236.04788644360954,192.12334950090775
-188.45611072130052,158.96148107994566
-235.69625835992525,198.37763142957985
-273.3226063195606,195.6021991540058
-267.59478071837407,162.11426944211496
-253.2713221337313,156.63442906526157
-372.525441418062,65.71212832680361
-298.1004225763793,52.35411871539534
-299.2814959358565,52.449200207635144
-367.470752281107,60.2392741855182
-251.49413281515734,43.32411505633833
-323.8245885098877,62.74894409628053
-324.6873982589654,63.183156670681505
-322.7692974750042,64.1045315703936
-374.21724580851384,47.03466122702223
-374.87785839746607,46.018863924880975
-253.7841874466829,33.34555800545301
-368.8743157494383,47.023211036768146
-365.8988538328983,50.0414616620825
-372.3693141793873,35.62796726800187
-369.24634799538615,39.36562477973881
-347.3880993847687,31.03602178376132
-368.68297059335947,40.31481685033398
-284.8361559864906,31.92537795849094
-356.22236644813023,35.04297057388475
-351.53598841321036,41.49776141474646
-369.27666337384574,43.378849953737124
-366.9374780057626,42.44098167277623
-362.26897344647637,42.86450476758573
-373.704836888389,43.89813164799062
-335.2481699972048,39.89081359720611
-334.14273440340577,40.05034022601796
-334.42034116124887,40.14501549512621
-361.6719920007104,42.85164827173401
-300.3919233106093,18.08756633672461
-358.81737864584295,19.037214995991192
-358.6470247185171,18.928678926439467
-369.7119657777327,21.23366812921647
-352.86908971103406,19.2210717091736
-336.24662709112476,24.99059137088184
-270.51803937726356,21.009798911994604
-366.472928678181,30.61564061700198
-263.19010419664437,21.877598963920853
-293.21118486514945,24.89402246918423
-369.1708533856142,35.17331763341214
-356.74370749059,34.677051747017046
-314.8330586509563,11.639124128590666
-293.86377681003944,10.768475501973166
-304.60260754433483,11.945804818294055
-317.9517812403277,13.222330446411814
-330.02832244841505,13.629285429190926
-364.5330001787825,14.716642963423586
-323.0911077133591,13.394336488608117
-307.442393038376,12.275019783392542
-294.6979211855979,11.652316097633014
-334.5799727458691,14.341453460011689
-310.9372417987224,13.168777274202727
-356.7655759387453,18.99912154408299
-363.77272371336596,16.79646492062576
-281.7504583621653,17.31446207017804
-373.0214433929491,20.56905252824938
-333.24861979422633,19.831858600983956
-299.5965295175468,19.819952313703805
-216.71212948197544,3.538642204247164
-322.3297404577481,10.174384528975416
-302.92615887066216,7.465764385013925
-305.55683927820564,6.737344771542326
-303.89752752255646,9.524099406437664
-303.6598946931148,9.901070294031246
-323.1080734451261,11.984515654255047
-324.639231286054,12.425620650676175
-290.9578880456162,11.140411311489608
-311.87339269249236,13.27764949507024
-303.62047099408863,-9.711428376736015
-303.23670599633755,-4.3686952690743555
-298.7418998353118,-3.8066140717745633
-322.32031967406675,-19.117804049829495
-339.1790250136312,-19.94882242467005
-373.83879066822135,-22.52125269791238
-270.015405415993,-14.607462485017798
-335.52201018836536,-14.546475169877192
-361.82125578497903,-37.539811338195655
-302.82581104397406,-29.730305926772292
-363.8089008784486,-35.36652808948009
-302.6647907362981,-23.649200257814492
-296.92455881805984,-20.70448310131275
-296.4533129641232,-20.507661743970047
-336.1571339653027,-40.4953857212748
-337.6827405271036,-42.348464483479304
-305.3676250133631,-34.779812136109925
-302.88843155378936,-33.99499430364579
-298.17774509595216,-35.40028397632389
-335.36034909603336,-41.49179371837495
-304.9429680188535,-33.78458292068009
-305.38228210458476,-28.893581196945203
-322.3548753209488,-48.29713216116247
-329.6736184941116,-51.34486604183106
-321.34052837961815,-48.34313142123208
-368.6747333367235,-55.45806658603435
-329.6678184935765,-51.7476851809508
-327.1368364794057,-51.227084162011295
-329.43391493112233,-50.69754512587193
-324.6003651000635,-47.42514632448568
-298.2481227742293,-45.117199624817346
-297.06548246064364,-41.39004674789352
-295.9411168485745,-41.32507877456899
-330.89150239723244,-46.97200385855532
-294.99720242214636,-39.189842975717944
-338.2302266151683,-43.426477085571236
-287.3367281482521,-37.44911628702271
-333.85268418866605,-43.170507164523826
-324.9488180256269,-41.86563455647785
-336.28215842503283,-43.09093296983489
-333.8073464596654,-40.87550171603728
-341.13403168086165,-41.18783872412359
-309.0870668531575,-38.18930244961766
-338.98366639776407,-41.24715116461383
-299.73170903313667,-35.620578057693194
-305.0263108552628,-36.58015983749673
-302.572120013497,-34.318510949649436
-353.239338737759,-40.57592080517557
-330.0892061034298,-58.10337461548569
-295.4138963681282,-52.33652656020179
-291.40407233114274,-50.20272271698844
-324.4143162274719,-56.09396558877314
-292.1287437545259,-50.422078759227645
-324.5976506339011,-56.30001061082023
-295.40413357236304,-51.52775923005662
-334.04156272535585,-58.955012169223465
-328.8916297446957,-54.955265474986334
-293.32293696177396,-50.32203513402888
-290.19412563505404,-49.56870087363771
-328.54304247565574,-55.60396690452499
-321.30202213015485,-51.550333297336095
-294.13615874925944,-48.757430741828635
-322.7108306370857,-54.801239769768515
-328.82463044483904,-54.67229351793762
-291.4808064868273,-47.07297517871174
-323.9652803281786,-50.90726223717182
-322.38599532674795,-50.88689099943173
-324.689286019148,-50.133111214377934
-332.7209810501418,-50.790800408986684
-318.12900685051454,-47.933253187670246
-314.12752650918264,-46.9943295304317
-321.94285449975604,-48.302219868160556
-333.28613742179414,-46.69312448937856
-315.00303890730254,-69.7850902874695
-271.28269949835175,-58.60571298237565
-320.3654032954839,-68.49215444613488
-314.5448757317236,-66.88719152703658
-282.79874328478445,-54.66983837730323
-284.1343915257704,-54.77731984517915
-262.67826932922543,-51.4467381710011
-360.136420616573,-92.40533332691417
-357.66352399698866,-94.60522766568425
-242.6357909051684,-63.210749297594674
-355.8500755452817,-85.22142319008714
-319.82028263147856,-75.53131943782154
-369.9052136012573,-88.50367368537823
-316.0614139375066,-73.89049285798413
-354.9005593043013,-83.05437529402946
-373.4779407669012,-87.78728618330504
-196.03087345192822,-45.285571491724724
-250.07760282451113,-55.930667621329206
-267.9740299979174,-80.62917343695966
-244.69621136995687,-70.89912576308664
-369.2022667829004,-109.91108670684221
-244.99426755955056,-69.35704498471671
-319.9956082079075,-91.20319140059873
-191.52707621297066,-54.53328851303774
-244.7727820829857,-69.05127797175518
-269.39532914118263,-75.32657678074162
-326.15992109083646,-90.75515887826793
-271.02839020033286,-74.64227334323351
-206.70148163008176,-56.326684212451276
-359.0430262263674,-94.1461243068124
-347.17376717566106,-114.89128133239299
